"id","price"
188044,800000
188047,1150000
188048,1500000
188050,640000
188051,250000
188052,500000
188054,1600000
188055,295000
188057,3670000
188058,308000
188059,320000
188060,370000
188061,960000
188062,850000
188063,720000
188064,590000
188065,2240000
188066,365000
188068,850000
188069,465000
188070,1750000
188071,450000
188072,796255
188073,355000
188074,1500000
188075,315000
188076,490000
188077,1500000
188078,1290000
188079,1190000
188080,1750000
188084,395000
188086,600000
188087,1000000
188088,749900
188089,450000
188090,600000
188091,325000
188092,630000
188094,600000
188095,1300000
188096,520000
188097,110000
188100,450000
188101,750000
188102,477000
188103,1690000
188104,138000
188105,440000
188106,404255
188107,2663600
188108,1623404
188109,1350000
188110,900000
188111,250000
188112,187000
188114,960000
188116,510000
188117,1700000
188118,850000
188119,170000
188120,138000
188122,1750000
188123,630000
188125,350000
188126,370000
188127,276595
188128,225000
188129,753185
188130,190000
188131,429501
188132,400000
188133,148000
188134,390000
188136,162000
188137,110000
188138,480000
188140,460000
188142,526000
188143,446000
188145,250000
188146,499000
188147,380000
188148,320000
188149,550000
188150,215000
188151,401223
188152,1900000
188154,440000
188155,1300000
188156,1900000
188158,280000
188159,10000000
188160,437400
188161,980000
188162,1100000
188163,485200
188164,160000
188165,858000
188166,410000
188167,615000
188168,1550000
188169,485000
188170,400000
188171,258000
188172,590000
188173,450000
188174,678400
188175,930000
188176,1450000
188178,570000
188179,240000
188182,340000
188183,180000
188185,449000
188186,133000
188191,258000
188193,580000
188194,170000
188196,250000
188197,930600
188198,300000
188199,2160000
188201,420000
188205,150000
188210,270000
188211,455000
188212,520000
188213,330000
188216,270000
188217,450000
188218,350000
188219,287000
188220,380000
188221,250000
188222,670000
188223,2200000
188225,2600000
188226,1223000
188227,550000
188228,320000
188229,320000
188230,500000
188231,2000000
188234,1060000
188235,850000
188237,130000
188238,370000
188239,366358
188240,690000
188241,225000
188242,394000
188246,1800000
188248,3600000
188249,770000
188250,280000
188253,1050000
188254,470000
188256,490000
188257,1850000
188259,220000
188260,550000
188261,1100000
188262,2600000
188263,1585000
188264,2370000
188265,555000
188267,350000
188270,530000
188271,210000
188274,185000
188275,400000
188276,720000
188278,1300000
188282,240000
188283,408710
188284,800000
188285,500000
188286,170000
188287,516000
188288,645000
188289,180000
188291,380000
188292,550000
188293,250000
188297,1200000
188299,1100000
188300,1250000
188301,215000
188302,320000
188303,580000
188304,299000
188306,640000
188307,460000
188309,2600000
188310,220000
188311,340000
188312,1320000
188313,415695
188314,1600000
188315,1400000
188317,700000
188318,411000
188319,371000
188321,198000
188322,190000
188324,185000
188325,850000
188327,1500000
188328,360000
188329,466400
188330,1090000
188331,369000
188333,1150000
188334,640000
188335,1800000
188337,1650000
188338,288000
188340,175000
188341,120000
188342,55000
188343,290000
188344,360000
188345,1100000
188346,850000
188347,1236218
188348,2060671
188349,210000
188350,350000
188352,1120000
188353,320000
188355,1000000
188357,150000
188358,270000
188359,260000
188361,1470000
188365,650000
188366,110000
188367,670000
188368,732000
188369,320000
188370,420000
188371,1300000
188372,680000
188373,450000
188374,800000
188375,350000
188376,430000
188379,169000
188380,190000
188381,570000
188382,330000
188384,630000
188385,408320
188386,80000
188387,200000
188388,155000
188389,554400
188390,550000
188391,295000
188392,680000
188393,320000
188395,285000
188396,400000
188399,450000
188400,370000
188401,291700
188403,200000
188405,250000
188406,275000
188409,320000
188411,550000
188412,750000
188414,395000
188415,1250000
188416,450000
188417,720000
188418,210000
188420,132000
188421,40000
188423,120000
188427,790000
188430,135000
188432,669903
188433,420000
188434,350000
188437,1190000
188438,1350000
188439,980000
188440,260000
188441,340000
188442,400000
188443,2360000
188444,240000
188445,950000
188446,280000
188447,430000
188448,490000
188449,275000
188451,600000
188453,230000
188454,140000
188455,250000
188456,450000
188458,330000
188459,1037000
188460,1590000
188461,420000
188462,1710000
188463,3500000
188464,430000
188465,1050000
188466,330000
188467,2800000
188471,660000
188472,335000
188473,320000
188474,1700000
188475,3950000
188477,990000
188478,1700000
188479,2235000
188481,1199146
188483,2850000
188484,860000
188485,830000
188486,370000
188488,490000
188489,320000
188490,120000
188491,320000
188493,327881
188494,2000000
188495,1588000
188496,350000
188497,2300000
188500,1300000
188501,550000
188504,350000
188505,620000
188506,2960000
188508,550000
188509,4500000
188510,9000000
188511,430000
188512,850000
188513,1078000
188514,1475100
188515,139000
188518,380000
188519,3200000
188520,890000
188524,470000
188526,149000
188527,210000
188528,380000
188529,245000
188532,210000
188533,750000
188534,130000
188535,330000
188536,289000
188538,615000
188539,460000
188540,598000
188541,750000
188542,1350000
188543,398000
188544,965000
188545,415000
188546,1705000
188549,2080000
188550,290000
188551,205000
188552,830000
188553,2150000
188554,1100000
188555,1330000
188557,1580000
188558,690000
188559,350000
188562,1057515
188565,197000
188566,1850000
188568,1900000
188571,550000
188573,870000
188574,370000
188575,135000
188576,4000000
188577,870000
188579,1300000
188581,210000
188582,250000
188584,240000
188586,330000
188588,260000
188591,530000
188592,668000
188593,570000
188594,660000
188595,300000
188596,400000
188597,320000
188598,169000
188599,240000
188601,445000
188602,450000
188603,490000
188604,95000
188606,1380000
188607,359000
188609,220000
188610,1900000
188611,440000
188612,600000
188613,270000
188614,210000
188615,630000
188616,245000
188617,600000
188618,450000
188620,1200000
188622,1380000
188623,770000
188625,200000
188626,635000
188628,429000
188629,340000
188631,220000
188632,1550000
188635,550000
188636,450000
188639,530000
188640,360000
188642,980000
188643,919000
188644,2300000
188645,740000
188647,190000
188648,220000
188649,230000
188650,560000
188651,255000
188652,385000
188655,450000
188656,405000
188657,1400000
188658,430000
188659,290000
188660,479000
188662,850000
188664,480000
188667,74000
188668,2600000
188669,265000
188670,300000
188671,140000
188672,200000
188674,89000
188675,1500000
188677,30000000
188678,500000
188679,175000
188680,3300000
188681,115000
188682,220000
188684,850000
188685,750000
188686,340000
188687,450000
188688,1650000
188690,165000
188691,380000
188692,344728
188693,155000
188694,265000
188695,400000
188696,794149
188697,260000
188699,170000
188702,260000
188706,720000
188708,281000
188711,1300000
188713,2130000
188716,240000
188717,1000000
188718,710000
188719,140000
188720,360000
188721,442700
188723,1150000
188727,320000
188729,600000
188730,500000
188731,750000
188732,450000
188734,330000
188735,265000
188736,3080000
188741,900000
188742,650000
188743,560000
188744,490000
188745,960000
188746,235000
188747,1000000
188748,300000
188749,235000
188750,1200000
188751,950000
188752,1000000
188753,2334229
188754,1070000
188755,480000
188756,600000
188759,2490000
188760,2100000
188761,320000
188764,299000
188765,235900
188766,1950000
188767,958000
188768,1870000
188772,650000
188773,600000
188774,385000
188775,890000
188776,600000
188777,1350000
188778,213500
188779,650000
188780,250000
188783,723405
188785,440000
188787,1145000
188788,260000
188789,1057130
188790,970000
188792,636000
188793,135000
188794,434000
188795,215000
188796,450000
188797,140000
188798,860000
188799,990000
188800,435000
188801,715000
188802,1290000
188803,330000
188804,1550000
188805,450000
188807,424000
188808,1800000
188810,420000
188811,180000
188814,1022745
188817,300000
188818,600000
188819,220000
188820,410000
188821,980000
188824,410000
188825,560000
188826,430000
188827,785000
188828,190000
188831,6000000
188832,515000
188833,490000
188834,120000
188835,2900000
188836,2500000
188837,390000
188838,380000
188839,300000
188840,520000
188841,270000
188843,385000
188844,361000
188846,800000
188848,230000
188849,310450
188850,484869
188851,350000
188854,285000
188855,425000
188856,650000
188857,1800000
188858,370000
188860,485000
188863,1400000
188864,380000
188865,2500000
188866,650000
188867,1200000
188871,390529
188872,450000
188873,199000
188874,480000
188875,380000
188876,850000
188877,345000
188878,160800
188879,750000
188880,320000
188882,1500000
188885,185000
188887,850000
188888,700000
188890,405000
188891,370000
188892,130000
188893,450000
188894,292000
188895,470000
188896,375000
188898,260000
188900,1100000
188902,275000
188903,260000
188904,5000000
188906,270000
188907,315000
188908,2900000
188910,13000000
188911,570000
188912,1200000
188913,480000
188914,290000
188915,1900000
188917,600000
188920,359000
188921,796000
188924,470000
188925,255000
188928,290000
188929,800000
188930,1200000
188931,1150000
188932,8500000
188933,850000
188935,1350000
188936,2150000
188940,720000
188941,460000
188942,203500
188943,197000
188944,260000
188946,164604
188947,260000
188948,200000
188949,540000
188950,400000
188952,1000000
188953,1500000
188954,1100000
188955,1380000
188956,360000
188957,2247230
188958,520000
188959,530000
188961,1590000
188962,260000
188964,635000
188966,670095
188968,1000000
188969,680000
188970,1050000
188971,200000
188973,250000
188974,398000
188975,10500000
188976,1100000
188977,315000
188978,10519000
188980,750000
188982,3031806
188983,299000
188985,770000
188987,2900000
188989,2650000
188990,4790000
188991,1100000
188993,1838000
188996,1260000
188999,1100000
189000,442920
189001,415000
189003,980000
189005,450000
189006,1850000
189007,290000
189008,960000
189009,350000
189010,335000
189011,153000
189014,430000
189017,750000
189018,1600000
189019,350000
189020,2900000
189021,6292000
189023,1200000
189024,3850000
189025,670000
189029,690000
189030,1500000
189033,430000
189034,730000
189035,28000
189036,1850000
189037,750000
189039,280000
189043,340000
189044,420000
189047,272250
189048,450000
189050,2700000
189052,780000
189053,424000
189056,205000
189058,1600000
189059,1280000
189061,650000
189063,5900000
189064,710000
189066,430000
189067,435000
189068,420000
189070,860000
189071,650000
189072,435000
189073,750000
189076,580000
189078,580000
189079,260000
189080,950000
189081,369000
189083,110000
189084,265000
189085,140000
189086,350000
189087,330000
189089,175000
189090,210000
189091,300000
189092,195000
189096,500000
189097,235000
189098,600000
189100,250000
189101,205000
189107,279000
189108,191000
189109,830000
189110,3200000
189111,530000
189113,650000
189114,530000
189115,225000
189116,360000
189117,2320000
189120,390000
189121,230000
189122,230000
189123,1350000
189125,170000
189126,580000
189127,790000
189128,1400000
189129,900000
189130,3708472
189131,580000
189132,2600000
189133,200000
189134,430000
189135,1350000
189136,360000
189137,437600
189138,1200000
189139,1600000
189144,720000
189145,208420
189146,250000
189147,480000
189148,270000
189150,6200000
189151,435000
189152,229000
189154,250000
189155,1030000
189156,585000
189158,400000
189159,200000
189160,325000
189161,169000
189162,315000
189164,1060000
189165,620000
189166,245000
189170,155000
189171,120000
189173,1000000
189174,6500000
189175,690000
189176,590000
189177,745000
189179,530000
189180,3800000
189181,1350000
189182,320000
189183,2200000
189184,220000
189186,940000
189187,290000
189189,1400000
189191,580000
189193,550000
189196,950000
189197,420000
189198,1200000
189200,765000
189202,900000
189203,960000
189205,612492
189207,260000
189210,760000
189211,520000
189212,430000
189214,1500000
189216,180000
189217,660000
189219,1150000
189220,850000
189221,535000
189223,960000
189224,487287
189225,1582900
189226,1300000
189227,300000
189228,280000
189229,650000
189230,169500
189231,590000
189235,250000
189236,155000
189237,412900
189238,399900
189239,470000
189240,525000
189241,680000
189243,880000
189244,890000
189245,1200000
189247,1400000
189248,300000
189249,360000
189252,361000
189254,220000
189255,1390000
189258,820000
189259,3750000
189260,586000
189261,398000
189262,510000
189263,900000
189265,320000
189266,245000
189267,700000
189270,310000
189271,544000
189272,518000
189276,307439
189277,1200000
189279,3500000
189281,400000
189282,595000
189283,690000
189285,635000
189288,420000
189290,530000
189291,340000
189292,450000
189293,525000
189296,440000
189297,900000
189299,490000
189301,255000
189302,290000
189303,790000
189304,850000
189305,479000
189308,1950000
189310,453600
189311,820777
189312,340000
189313,1080000
189314,650000
189317,485000
189318,590000
189319,430000
189320,820000
189321,165000
189323,250000
189324,280000
189326,702000
189327,530000
189328,930000
189329,525000
189330,900000
189331,850000
189332,340000
189333,660000
189335,700000
189336,3100000
189338,295000
189340,145000
189342,1558000
189343,317636
189345,558000
189346,315000
189347,382000
189348,850000
189349,1160000
189350,478723
189351,2990000
189353,250000
189354,159000
189359,86000
189361,415180
189362,260000
189363,230000
189366,205000
189367,278000
189369,240000
189372,466710
189373,1800000
189374,958000
189375,400000
189376,1800000
189377,446000
189378,344000
189379,2550000
189380,2850000
189381,1500000
189383,591000
189386,2500000
189388,520000
189390,950000
189391,379999
189392,500000
189393,261000
189394,337000
189395,1160000
189396,550000
189399,800000
189400,550000
189401,500000
189402,480000
189403,1700000
189404,1200000
189407,508000
189408,440000
189410,170000
189412,555000
189414,165000
189415,280000
189418,1400000
189419,9800000
189421,200000
189422,1450000
189423,580000
189427,829000
189428,1200000
189431,1300000
189435,273000
189436,485000
189437,250000
189438,605000
189440,850000
189441,780000
189443,176000
189446,450000
189447,5628000
189448,254175
189450,1800000
189451,220000
189452,255000
189453,1600000
189454,330000
189455,260000
189456,290000
189457,450000
189458,5787932
189459,1500000
189460,370000
189461,700000
189462,601000
189463,1210000
189464,1050000
189465,750000
189466,245000
189467,180000
189469,345600
189470,2100000
189471,190000
189472,380000
189474,380000
189475,350000
189476,350000
189477,350000
189478,550000
189479,3000000
189480,375000
189481,2200000
189482,780000
189484,899000
189486,5800000
189487,395000
189489,870000
189490,750000
189492,1200000
189494,450000
189495,595000
189496,143000
189497,690000
189501,1570000
189503,245000
189505,1500000
189506,975000
189507,2700000
189509,270000
189510,890000
189512,125000
189514,650000
189516,480000
189519,880000
189520,520000
189525,250000
189527,240000
189528,750000
189529,530000
189530,2900000
189531,350000
189532,351330
189533,450000
189535,1350000
189536,3490000
189537,1680000
189538,468000
189539,840000
189540,190000
189542,1000000
189543,265000
189544,1185000
189549,638000
189551,455000
189552,668000
189554,2900000
189555,105000
189558,310000
189559,337300
189560,1225000
189562,54191
189563,350000
189564,750000
189566,246970
189567,405000
189570,730000
189571,770000
189573,4378000
189574,150000
189575,2200000
189576,390000
189578,810000
189579,144000
189580,185000
189581,390000
189584,400000
189585,4800000
189587,225000
189589,590000
189591,1190000
189592,200000
189593,900000
189594,360000
189597,280000
189598,1524982
189599,970928
189600,550000
189601,450000
189602,360000
189603,1450000
189605,350000
189606,2340000
189608,585284
189610,660000
189611,640000
189612,3800000
189615,350000
189616,360000
189617,1600000
189618,591000
189619,1378000
189620,298000
189621,210000
189622,295000
189623,750000
189624,7050000
189626,849000
189627,950000
189628,1485000
189629,1205000
189630,125000
189631,275000
189632,284247
189633,237534
189635,245000
189636,113600
189637,185000
189638,1150000
189639,362000
189641,373000
189644,260000
189645,480000
189646,742000
189647,5995000
189648,400000
189649,119800
189650,368000
189651,750000
189652,480000
189653,420000
189654,400000
189655,250000
189656,1300000
189657,2230000
189658,1450000
189659,7000000
189660,285000
189661,1300000
189663,390000
189664,320000
189665,200000
189666,2500000
189669,430000
189670,1390000
189671,470000
189672,479000
189674,1195000
189675,540000
189677,482000
189678,780000
189679,2200000
189680,195000
189685,160000
189687,682500
189688,265000
189689,1483000
189691,1670000
189693,1400000
189695,475000
189696,4500000
189697,1800000
189698,420000
189699,2000000
189701,550000
189704,530000
189705,420000
189706,2800000
189707,350000
189708,740000
189709,1960000
189710,3700000
189711,318000
189712,660000
189713,3300000
189715,299000
189716,245000
189717,114300
189718,2000000
189719,220000
189722,270000
189723,295000
189724,720000
189727,350000
189728,358000
189729,480000
189730,546363
189731,850000
189732,255000
189734,850000
189735,590000
189737,2000000
189738,1350000
189742,750000
189744,760000
189745,980000
189746,350000
189748,450000
189749,690000
189750,290000
189752,475000
189753,318000
189754,504000
189755,790000
189758,620000
189761,1300000
189762,276000
189764,580000
189765,246000
189766,309918
189767,780000
189768,255000
189769,255000
189770,1190000
189771,1180000
189773,240000
189774,405000
189776,750000
189778,240000
189779,270000
189781,270000
189782,900000
189783,360000
189784,212000
189785,240000
189786,375000
189787,2600000
189790,230000
189791,1500000
189792,695000
189793,680000
189794,140000
189798,230000
189799,180000
189801,1385600
189803,702618
189807,25000000
189808,220000
189809,2200000
189810,173000
189812,920000
189813,500000
189814,729999
189815,450000
189816,850000
189817,210000
189819,175000
189820,405000
189821,230000
189823,529000
189824,890000
189825,385000
189826,440000
189827,619999
189828,244999
189829,335000
189831,650000
189833,880000
189834,1400000
189835,500000
189836,520000
189838,1400000
189839,1696000
189841,370000
189844,795000
189846,590000
189847,1950000
189848,740000
189851,281000
189853,630000
189854,220000
189855,475000
189857,140000
189858,1025000
189859,430000
189862,265000
189864,325000
189865,1500000
189866,1100000
189867,250000
189870,460000
189872,229000
189873,1680000
189874,340000
189875,660000
189876,4000000
189877,2392000
189878,2150000
189880,135000
189881,360000
189883,140000
189884,250000
189885,310000
189886,750000
189888,289900
189889,360000
189890,590000
189892,2200000
189893,150000
189894,890000
189895,580000
189898,155000
189900,260000
189901,1100000
189902,520000
189903,120000
189905,610000
189906,690000
189907,950000
189908,2119350
189909,710000
189912,50000
189914,550000
189915,1378000
189916,380000
189917,14000000
189918,430000
189919,655000
189921,350000
189922,380000
189923,585000
189924,326000
189925,370000
189926,500000
189927,230000
189928,1250000
189929,4000000
189930,870000
189932,630000
189933,1100000
189934,720000
189936,500000
189939,380000
189940,580000
189943,320000
189946,380000
189948,350000
189950,410000
189951,359000
189952,1350000
189954,540000
189955,300000
189957,318000
189958,230000
189959,93479
189960,320000
189961,799000
189962,410000
189963,640000
189964,1000000
189967,1040000
189968,415000
189970,210000
189971,390000
189972,285000
189973,450000
189974,380000
189976,215000
189977,410000
189978,315000
189979,1040000
189980,960000
189981,295000
189982,530000
189984,850000
189985,530000
189986,720000
189987,280000
189988,210000
189989,2544000
189990,234000
189992,1200000
189994,180000
189995,390000
189996,370000
189999,670000
190000,285000
190003,1350000
190004,600000
190006,990000
190007,750000
190009,530000
190011,955000
190012,270000
190013,1150000
190015,1050000
190016,905000
190018,260000
190020,175000
190021,330000
190023,8156459
190026,1430000
190028,230000
190030,180000
190031,280000
190032,430000
190034,650000
190035,189000
190037,1290000
190038,170000
190039,100000
190040,230000
190042,1300000
190044,950000
190046,280000
190047,265000
190048,160000
190049,120000
190051,650000
190052,216097
190053,73954
190056,590000
190057,715000
190059,550000
190061,270000
190063,320000
190064,315000
190065,4000000
190066,6000000
190067,151000
190068,155000
190070,1000000
190071,655000
190072,480000
190074,2200000
190075,225000
190076,479000
190077,240000
190081,540000
190084,250000
190085,135000
190086,600000
190087,310000
190088,1207013
190089,260000
190090,180000
190091,250000
190093,325000
190094,235000
190095,110000
190096,380000
190097,450000
190098,100000
190099,2450000
190100,300000
190101,2400000
190102,180000
190104,320000
190105,470000
190106,1200000
190107,3395000
190108,290000
190110,480000
190113,480000
190114,365000
190115,275000
190118,1350000
190120,590000
190121,830000
190122,270000
190123,460000
190124,380000
190125,690000
190126,320000
190127,2200000
190129,2800000
190130,850000
190131,244000
190132,1900000
190134,280000
190135,340000
190136,1300000
190137,600000
190139,620000
190140,240000
190141,850000
190142,657000
190146,385000
190148,498000
190149,850000
190150,1500000
190151,1473000
190152,1950000
190153,799000
190154,810000
190155,450000
190158,480000
190163,652271
190164,870000
190165,261000
190166,1785000
190167,439000
190168,228000
190169,265000
190170,890000
190171,1950000
190172,1438000
190173,480000
190174,800000
190175,360000
190176,624750
190177,780000
190178,850000
190179,1168264
190180,150000
190181,195000
190182,351000
190184,425000
190186,588000
190187,750000
190188,400000
190190,750000
190191,160000
190193,703897
190194,328000
190195,610000
190197,450000
190198,1100000
190199,160000
190200,1200000
190201,948000
190202,8500000
190205,375000
190207,1237600
190209,352000
190210,2385000
190211,345000
190214,950000
190215,1350000
190216,320000
190217,1100000
190219,245000
190220,350000
190222,468000
190223,1750000
190225,500000
190226,2490000
190227,640000
190229,1250000
190232,280000
190234,200000
190236,350000
190238,395000
190239,630000
190240,295000
190242,233500
190243,480000
190244,680000
190246,890000
190247,500000
190248,600000
190249,625000
190250,270000
190251,560000
190252,319000
190253,1060000
190255,90000
190256,220000
190257,1220000
190258,250000
190260,290000
190263,2400000
190264,1802700
190265,185000
190266,1977664
190267,500000
190268,420000
190272,530000
190275,175600
190276,580000
190278,385000
190279,200000
190281,390000
190282,410000
190284,813675
190286,600000
190288,1034000
190290,456500
190291,420000
190292,297000
190294,138000
190297,254000
190298,852000
190299,330000
190300,880000
190301,250000
190303,499990
190304,550000
190305,369999
190306,170000
190307,300000
190308,321600
190309,320000
190310,425000
190311,252000
190312,600000
190313,8500000
190315,350000
190317,3500000
190318,425000
190319,698072
190320,511084
190321,1600000
190322,446000
190323,1180000
190326,225000
190327,2693000
190328,1500000
190329,1950000
190330,580000
190331,480000
190332,168000
190333,189816
190335,620000
190338,2500000
190339,395000
190340,750000
190341,902000
190342,800000
190343,550000
190345,530000
190347,280000
190349,3495000
190351,490000
190352,1900000
190354,480000
190356,480000
190357,424000
190358,2700000
190360,480000
190361,509428
190363,250000
190366,190000
190367,840000
190368,370000
190369,181000
190370,260000
190371,215000
190372,420000
190374,179000
190376,344525
190377,500000
190379,190000
190380,220000
190382,450000
190383,299000
190384,444000
190386,366000
190387,2416511
190388,699000
190389,260000
190390,200000
190391,296000
190392,518000
190393,339900
190395,290000
190396,455000
190397,340000
190398,175000
190399,250000
190400,700000
190401,310000
190402,2100000
190404,1600000
190405,750000
190406,275000
190407,430000
190409,450000
190410,225000
190412,912100
190413,650000
190414,699000
190416,1000000
190417,120000
190418,170000
190421,455000
190422,388769
190424,235000
190425,510000
190426,600000
190427,435000
190429,640000
190430,340000
190432,575000
190433,135000
190435,380000
190436,691500
190437,110000
190438,800000
190440,220000
190441,220000
190442,650000
190443,990000
190444,800000
190446,330000
190447,375000
190448,1250000
190449,477000
190450,140000
190452,3000000
190453,1380000
190454,1696000
190456,1121126
190457,185000
190458,2500000
190459,700000
190460,800000
190461,240000
190462,410000
190463,3550000
190464,219000
190467,230000
190469,237000
190470,100000
190472,160000
190480,790000
190481,605000
190482,198000
190483,235000
190484,145000
190485,280000
190486,420000
190487,590000
190489,175000
190490,1000000
190491,350000
190492,450000
190493,950000
190494,1780000
190496,510000
190497,1950000
190498,290000
190499,559000
190500,270000
190501,230000
190504,1100000
190505,280000
190506,1061726
190507,370000
190511,215000
190512,250000
190513,220000
190514,224000
190517,1400000
190518,226800
190519,848000
190520,640000
190522,600000
190524,250000
190525,415000
190527,892090
190529,620000
190530,1600000
190531,17642621
190532,650000
190533,580000
190534,695000
190535,250000
190536,430000
190537,440000
190538,930000
190539,1300000
190540,2000000
190541,220000
190542,230000
190543,1085000
190544,289000
190545,500000
190547,500000
190549,300000
190551,1550000
190553,1000000
190554,2500000
190555,370034
190556,750000
190557,525000
190559,550000
190560,250000
190563,440000
190565,600000
190566,180000
190567,430000
190569,1250000
190570,275000
190571,470000
190575,880000
190577,490000
190579,690000
190580,500000
190584,250000
190585,560000
190587,855000
190588,332000
190590,2280000
190591,260000
190593,3800000
190594,260000
190596,430000
190597,1280000
190598,650000
190599,2150000
190601,580000
190602,800000
190603,650000
190604,471684
190605,2300000
190606,650000
190607,300000
190608,515000
190609,500000
190611,530000
190613,307000
190615,310000
190616,580000
190619,1250000
190621,798000
190622,1800000
190624,900000
190625,260000
190626,220000
190627,420000
190628,424000
190630,620000
190631,1150000
190632,460000
190633,252000
190635,450000
190636,2490000
190637,750000
190639,100000
190640,265000
190641,310000
190643,550000
190644,1650000
190647,250000
190648,150000
190649,450000
190650,410000
190651,1180000
190652,239000
190653,1600000
190654,1000000
190655,699513
190656,400000
190658,450000
190659,690000
190660,1200000
190661,600000
190662,340000
190664,580000
190665,4500000
190666,340000
190667,302000
190668,336273
190670,650000
190671,360000
190672,980000
190674,320000
190679,750000
190680,325000
190681,6000000
190684,3000000
190685,267000
190688,2500000
190691,1950000
190693,270000
190694,175000
190695,442904
190696,1000000
190697,600000
190699,800000
190700,700000
190701,599000
190702,1170000
190703,1900000
190704,359000
190705,430000
190706,596458
190708,395000
190709,2200000
190710,460100
190711,1100000
190712,2240000
190714,635000
190716,417000
190717,700000
190718,450000
190720,280000
190721,333600
190722,990000
190724,190000
190729,550000
190731,384104
190732,160000
190734,159000
190735,320000
190736,225000
190737,220000
190739,109000
190740,80000
190741,500000
190743,550000
190744,1200000
190745,910000
190747,475000
190748,4750000
190749,170000
190750,5430000
190752,690000
190753,240000
190754,450000
190756,304000
190757,205000
190758,425000
190759,439000
190760,250000
190761,798200
190762,1600000
190764,3113260
190765,520000
190766,1210000
190767,640000
190768,900000
190769,420000
190770,560000
190771,290000
190772,350000
190775,1200000
190776,1072184
190777,1050000
190780,209000
190781,240000
190782,450000
190784,285000
190787,280000
190788,290000
190789,260000
190790,240000
190791,215000
190792,900000
190793,1100000
190794,194000
190798,2500000
190800,340000
190804,280000
190805,191000
190807,3990000
190808,390000
190809,1300000
190810,1149000
190811,500000
190813,800000
190816,3400000
190817,315000
190818,800000
190819,2200000
190820,700000
190822,450000
190826,1350000
190827,1800000
190829,240000
190830,330000
190832,320000
190833,200000
190834,2600000
190835,845000
190836,330000
190837,420000
190838,430000
190839,115000
190841,920000
190842,340000
190843,380000
190844,400000
190845,300000
190846,230000
190848,210000
190849,165000
190850,1600000
190851,2100000
190853,135000
190854,169999
190857,242000
190860,550000
190861,280000
190862,320000
190866,350000
190867,560000
190868,430000
190869,420000
190870,280000
190871,600000
190873,480000
190875,280000
190876,580000
190878,185000
190879,680000
190882,850000
190885,220000
190886,2300000
190887,850000
190888,485000
190890,450000
190891,600000
190892,600000
190894,1450000
190895,650000
190896,398000
190900,1850000
190901,1580000
190902,410000
190905,1300000
190907,249000
190908,392200
190909,3500000
190911,950000
190912,330000
190913,1100000
190914,750000
190915,270000
190916,690000
190917,2980000
190918,1350000
190921,320000
190922,550000
190924,320000
190928,680000
190929,1200000
190930,2600000
190931,630000
190933,265000
190934,480000
190936,750000
190937,900000
190938,1171000
190939,3585000
190940,1650000
190941,1080000
190943,1390000
190945,590000
190947,140000
190949,300000
190950,176500
190951,1598000
190953,350000
190955,415000
190956,640000
190957,1200000
190958,640000
190960,215000
190961,500000
190963,850000
190964,960000
190967,950000
190968,470000
190969,700000
190973,2300000
190975,689000
190977,125000
190978,1750000
190979,980000
190982,2200000
190983,800000
190984,2800000
190987,550000
190988,667800
190990,710000
190991,300000
190992,660000
190993,250000
190994,800000
190995,10000000
190996,760000
190997,480000
190999,730000
191000,385000
191001,300000
191002,320000
191003,260000
191004,800000
191005,190000
191008,1915000
191009,175000
191010,270000
191011,7000000
191012,800000
191013,680000
191014,485000
191015,300000
191016,2500000
191017,159000
191018,650000
191020,180000
191022,2490000
191024,249000
191025,600000
191026,1050000
191027,425000
191029,1530000
191030,5000000
191031,640000
191033,570000
191034,3500000
191035,785000
191036,849000
191037,385000
191038,600000
191039,350000
191042,470000
191043,270000
191044,275000
191045,250000
191046,1200000
191047,1300000
191049,1011000
191050,500000
191051,240000
191052,777000
191053,260000
191055,114000
191057,450000
191062,480000
191064,1110000
191065,1650000
191067,205000
191068,1600000
191070,900000
191071,1950000
191072,410000
191074,1350000
191075,550000
191076,350000
191077,195000
191078,950000
191079,240000
191080,220000
191081,240000
191082,205000
191083,1500000
191085,380000
191086,240000
191090,213865
191092,200000
191093,255000
191094,415000
191095,1900000
191096,425000
191097,434600
191098,9800000
191101,590000
191102,700000
191105,650000
191106,260000
191108,110000
191112,198000
191113,700000
191115,750000
191116,350000
191117,600000
191118,270000
191119,669000
191120,375000
191121,450000
191122,895500
191124,228000
191128,200000
191129,360000
191130,1199000
191132,138000
191134,990000
191135,530000
191136,269000
191138,265000
191141,590000
191143,280000
191144,365000
191145,670000
191147,650000
191148,260000
191149,269000
191150,179000
191152,2500000
191153,850000
191155,646642
191156,680000
191157,185000
191158,730000
191159,660000
191161,1490000
191162,460000
191166,425000
191168,284000
191169,750000
191170,3500000
191171,900000
191172,420000
191174,117000
191177,520000
191179,205000
191180,406611
191181,1500000
191182,550000
191183,735000
191184,250000
191187,330000
191188,790000
191189,2300000
191190,440000
191192,790000
191193,1450000
191194,180000
191196,570000
191198,320000
191199,670000
191202,2250000
191204,1100000
191205,1300000
191206,470000
191207,210000
191208,646000
191210,1290000
191212,516854
191217,460000
191218,2100000
191219,139500
191220,2200000
191221,480000
191222,350000
191225,660000
191226,1750000
191227,1690000
191228,2700000
191229,2120000
191230,16980000
191231,646000
191232,1750000
191233,1180000
191234,424000
191235,520000
191236,271000
191237,239000
191238,350000
